title,outlet,media_url,media_name,publish_date,url,language,date,debate_performance
Supreme Court allows Trump to implement parts of his mail-in voting executive order,ABC News,abcnews.go.com,abcnews.go.com,2026-09-10,https://news.google.com/rss/articles/CBMigAFBVV95cUxQLUpWVmxZNkVNNGxlamhNRjkteVhjUVJNMXhDQ3Vyc3V3UkdTVEcyeUM0ZnEzTUlJQXRYMUZsNkZ5LTN5Q0VzWDFrVmVFSVlpOFBSaEpwa19qd0Q4SExzankxMEpIQjMxT2k5R0Z3emE0cDFCNng3V3lwVjBQUDg1NNIBhgFBVV95cUxOWGtmd1BpZ1U2QlJOeTZIcXhKMTVTOVFEZDJKcDJPS1NzX2NsOG1RT2w2TkpUMDkwTWY1QzlZcGt4LVlmNV9NZlFVUG04S0Y1U2hUSUdFSk5sUlFId1VsZzlnd1JvOGlWQnY2LThiN1J6cjZDSjdSWHd3elNWS3FpYWJqMXFnUQ?oc=5,en,2026-09-10,
"Ex-immigration judge sues Trump administration, alleging she was fired over whistleblowing",ABC News,abcnews.go.com,abcnews.go.com,2026-09-10,https://news.google.com/rss/articles/CBMitgFBVV95cUxQWUxzNDhmT2JJRDNaWTBieERuR0xCQlZ0R1F1Ymp1X3lFWHc0M19xdmItV0t0OUNiOE1YMW95NkdzeVBDc01kdUxvWmYyNl9BSEhmQS0yY3ZsQ1V2ZkJaVjFIdzZ5YlBYMFFQblhGVkdiU3hiS2UyanpxbVJEU1hIZlNaTUg0cENqTU1pLXV2N0FXNlZDU0VkV2x5dTRvSGdNcVBPaDk3ZjRzN0Ytc1NSWTh4YWFEQdIBuwFBVV95cUxPS2xoMFY4VHYxM3Q2anJIX0JDT1BmYWhEU0lVUUo2VUlSWDlqRXVJX3dRcUhMc1kyUFo4TWVDdnM4V3VzcW9uMXI5N0hqM0MzVE1iT2RiSzV2U25XcVRrQXFxWmh6akZsVGt3WEktRUVNRDBNa1JPMlBERUUwTUQ1dlNKTndBRlFwcTVwSWJNeloxcmVOb19VN2c5djFxX2hpZDEyY0FtTUtncG91ZHVUNzU0ZXZXdHA5UjZR?oc=5,en,2026-09-10,
"Friday news quiz: Prince George at Eton, Trump's cash promise and another art heist",ABC News,abcnews.go.com,abcnews.go.com,2026-09-10,https://news.google.com/rss/articles/CBMidEFVX3lxTFBoUE1QWFkxVm5ZRWZrMG00bHZMb0xZY0pwRGkycmpHNGtjZGNMOVFFa3NFWjBzcllhSzdaZGEzOFROdEZqRGpQNzZmMHJBWHg0VlF3UWxtZ3RhdE1reGw1WXBIZmYwX2F0SjRPMy1nR09WRk1P?oc=5,en,2026-09-10,
Peru to Join Trump’s Shield of the Americas Security Coalition,Bloomberg,bloomberg.com,bloomberg.com,2026-09-10,https://news.google.com/rss/articles/CBMipwFBVV95cUxPb01UdkZYWmdYZktmRVpxdUNQWVhFWndOd1NsRlVOdHp6dDlYaXVSaW5GZWpadXVQdWNmSEgycnFpYVRQNUpnWlY1Sm5KMTNJVHlscHctaXFfbGRKRzNwVEp0RHNlOWFfbVI1SmJKNnRubzF5R3k2U2tqY2tlZFJUXzl5NHpNczhMdERnaVRySndTNXZ0Z01EWmNuZHdLVzktSlRsdWRIaw?oc=5,en,2026-09-10,
"President Trump says he doesnt think $5 , 000 dividend payments would need to be approved by Congress",CBS News,cbsnews.com,cbsnews.com,2026-09-10,https://www.cbsnews.com/texas/news/president-donald-trump-dallas-texas-republican-midterm-convention-interview/,en,2026-09-10,
"Trump $5 , 000 dividend would reignite inflation and swell the U . S . deficit , economists say",CBS News,cbsnews.com,cbsnews.com,2026-09-10,https://www.cbsnews.com/news/trump-5000-checks-inflation-deficit-economists/,en,2026-09-10,
Anti-Muslim rhetoric is finding a growing foothold in GOP messaging ahead of November,NPR,npr.org,npr.org,2026-09-10,https://www.npr.org/2026/09/10/nx-s1-5947231/anti-muslim-rhetoric-midterm-elections,en,2026-09-10,
"September 10, 2026 The Honorable Donald J. Trump President of the United States The White House 1600 Pennsylvania Avenue NW Wash",Politico,politico.com,politico.com,2026-09-10,https://news.google.com/rss/articles/CBMidkFVX3lxTE1NLW5YTHB2eElMdEFwMjNPbFZqLURpeVRmTWtjckFPdi14U0NqcHJWckRiamxZUkdYZWh5c205dWIySVVPYUNPZDk5WTFKMTJXYkt5VEViNXRPTC02dnVBVmZlS3l2VWp2TU1ackoxTnZSMTFkTkE?oc=5,en,2026-09-10,
"Trump’s health picks: Who’s moving, who’s stalled",Politico,politico.com,politico.com,2026-09-10,https://news.google.com/rss/articles/CBMitwFBVV95cUxPd1ZPd0hLdF9LZmtlaEZZVmVaTjFfWFBhcWJhZE1jRGEtbnVzWi14clFBcS1KWUF4aEdITUViRE1lZW5kbjdrTDNkZDRTQmlkWHp2Z1RFdDJVWnpSNnVlODVlLU5iRngtbk5iNnN4d0NOVWo5c2YxZEZObXg3ZFZPemplUkZ1bklFcmloc2NhajZLVUc0bXQySmo4UDY5OGxEZTVneW1JZWNqWFg4OVpRSGhaSHFYQTA?oc=5,en,2026-09-10,
Trump commemorates the 25th anniversary of the 9/11 attacks at the Pentagon,ABC News,abcnews.go.com,abcnews.go.com,2026-09-11,https://news.google.com/rss/articles/CBMinwFBVV95cUxOSV9oY1pVUW5lbW01NlA0cHk3LXRSX2thZ1JLLXV4NDFwY2NPWVJtYU9OMnVERUhxV3RTRHEzb1VyXy1kM1I1VlpRVjZEMEtGUWxQMVgyaVRJUzFwSDBzaGktbGtwd0ZiamhsbU9SbjJsY0liSnFfOFFWb3AxRExqS0RJdHJiUjEzVFdCSUxiaWtFU3dPczI4YlBVUHB0cFHSAaQBQVVfeXFMUFJGSFJVR0ZmX0tJSW9tQ0Q1azBiV04xcjZWbVExakFyc3JNWDlhUHFKSml0RDI0bEtpU2N4VEdaZDdlelNFOUtRNW1OMWhCNV9Hdm1uOWwyTklCcktqSkxibFdsSkMyT25hLWhGZ2FEaWt4SXJUeU9yaVJMelNOM0xOakU3UE1PRXp1Yy1jcFRYVk5EaFU4V1F2UVQtQUNTcHZUQmg?oc=5,en,2026-09-11,
"Live Updates: Iran-backed Houthis tighten grip on strategic shipping lane, threatening flow of oil",CBS News,cbsnews.com,cbsnews.com,2026-09-11,https://www.cbsnews.com/newyork/live-updates/iran-war-diesel-price-record-houthis-red-sea/,en,2026-09-11,
Aurora mayor opposes order ending temporary protected status for Salvadorans,CBS News,cbsnews.com,cbsnews.com,2026-09-11,https://www.cbsnews.com/colorado/news/aurora-mayor-temporary-protected-status-salvadorans/,en,2026-09-11,
9/11 hero Welles Crowther honored at Boston College Red Bandana Game,CBS News,cbsnews.com,cbsnews.com,2026-09-11,https://www.cbsnews.com/boston/news/boston-college-red-bandana-game-welles-crowther/,en,2026-09-11,
"Trump honors 9/11 victims, first responders at Pentagon",CBS News,cbsnews.com,cbsnews.com,2026-09-11,https://www.cbsnews.com/detroit/video/trump-honors-911-victims-first-responders-at-pentagon/,en,2026-09-11,
California law requiring reusable propane cylinders blocked by Trump administration,CBS News,cbsnews.com,cbsnews.com,2026-09-11,https://www.cbsnews.com/sacramento/video/california-law-requiring-reusable-propane-cylinders-blocked-by-trump-administration/,en,2026-09-11,
GOP rising star reveals how Republicans can lock down minority voters without Trump on ballot,Fox News,foxnews.com,foxnews.com,2026-09-11,https://www.foxnews.com/politics/gop-rising-star-reveals-how-republicans-lock-down-minority-voters-without-trump-ballot,en,2026-09-11,
Vulnerable House Republicans embrace Trump as GOP bets on defying midterm history,Fox News,foxnews.com,foxnews.com,2026-09-11,https://www.foxnews.com/politics/vulnerable-house-republicans-embrace-trump-gop-bets-defying-midterm-history,en,2026-09-11,
Black conservative reveals how GOP can lock down minority voters without Trump on ballot,Fox News,foxnews.com,foxnews.com,2026-09-11,https://www.foxnews.com/politics/black-conservative-reveals-how-gop-lock-down-minority-voters-without-trump-ballot,en,2026-09-11,
"Democrats are within striking distance in the Senate, but shouldn't celebrate yet",Fox News,foxnews.com,foxnews.com,2026-09-11,https://www.foxnews.com/opinion/democrats-within-striking-distance-senate-shouldnt-celebrate-yet,en,2026-09-11,
Los precios del diésel alcanzan máximos récord en mal momento para agricultores de EEUU,Los Angeles Times,latimes.com,latimes.com,2026-09-11,https://www.latimes.com/espanol/eeuu/articulo/2026-09-11/los-precios-del-diesel-alcanzan-maximos-record-en-mal-momento-para-agricultores-de-eeuu,es,2026-09-11,
Precio del diésel en EEUU supera los 6 dólares por galón y eleva la presión al transporte,Los Angeles Times,latimes.com,latimes.com,2026-09-11,https://www.latimes.com/espanol/eeuu/articulo/2026-09-11/precio-del-diesel-en-eeuu-supera-los-6-dolares-por-galon-y-eleva-la-presion-al-transporte,es,2026-09-11,
"Trump quiere un año electoral ""especial"" para mantener el control de los republicanos en el Congreso",Los Angeles Times,latimes.com,latimes.com,2026-09-11,https://www.latimes.com/espanol/eeuu/articulo/2026-09-11/trump-quiere-un-ano-electoral-especial-para-mantener-el-control-de-los-republicanos-en-el-congreso,es,2026-09-11,
Donald Trump,Politico,politico.com,politico.com,2026-09-11,https://news.google.com/rss/articles/CBMiWEFVX3lxTE8tRHl5RV9GaHBlU1NzejVzcmRvamZPSHU3ekRCSk81d3hoUWNfZ2lsUkc1Q3p2czhVNzUyQmVKLWJQWXdsRnFOcVZTcWtjNG95YVFUUjRfTTc?oc=5,en,2026-09-11,
Iran and Houthis block two key global shipping routes,USA Today,usatoday.com,usatoday.com,2026-09-11,https://www.usatoday.com/story/news/world/2026/09/11/iran-houthis-block-strait-of-hormuz-and-bab-el-mandeb/91709250007/,en,2026-09-11,
Trump ally in Wisconsin sticks close to the president as Democrats push to flip swing district,ABC News,abcnews.go.com,abcnews.go.com,2026-09-12,https://abcnews.com/Politics/wireStory/trump-ally-wisconsin-sticks-close-president-democrats-push-136386559,en,2026-09-12,
Federal judge rules Trump DHS plan for 50% FEMA staffing cuts was unlawful,ABC News,abcnews.go.com,abcnews.go.com,2026-09-12,https://abcnews.com/US/wireStory/federal-judge-rules-trump-dhs-plan-50-fema-136397387,en,2026-09-12,
President Trump's childhood home sells for $2 million,ABC News,abcnews.go.com,abcnews.go.com,2026-09-12,https://abcnews.com/US/wireStory/president-donald-trumps-childhood-home-sells-2-million-136393061,en,2026-09-12,
Trump touches a nerve while in Ireland by saying reunification would be 'fantastic',ABC News,abcnews.go.com,abcnews.go.com,2026-09-12,https://news.google.com/rss/articles/CBMinwFBVV95cUxPelJMaFBNN1FIQkZIcVI4WkNvZ2piU0ZrSWFTZzNrcDB2a3k2RzlBWGkyVV9oc1ZzcjI1d2xfZ3FScllvQ3p1X3V2VmtFbHBhNV9JVDJ2QldiQ1Riajl0TFZzRE9tUlBPSUtCRDJXVFIxOGVmWmlGbUY2SS1ERERiZ3h2TEpCQzdLR09BMHdoTm5fdGhubUtxdk1hMUV4TG_SAaQBQVVfeXFMUC1Bc0toZnVBOTRpejFObHBHVHk0Qm9yNVNhUTNzZXBqOXQtTWFWTjlxNzhOcm9UeWNCQ25HQ2FMbGdxM055VmdvcDVNdmgyNGJpWFJQV1l2akYtazkxd0NhQ1YycEd2UW1uNzE4U1RfVDBWOENjS1ZHdmYwQ2d1OTlQU3RrUW1OUTAzU1pwakRlZTZlSUM1Uk1BVzM4cFVDUVhEX3o?oc=5,en,2026-09-12,
