title,outlet,media_url,media_name,publish_date,url,language,date,debate_performance
FEMA freezes money designated for Massachusetts seawall repair,CBS News,cbsnews.com,cbsnews.com,2026-09-24,https://www.cbsnews.com/boston/news/noreaster-scituate-seawall-fema-cuts/,en,2026-09-24,
Trump-Xi visit wraps up with few achievements announced,CBS News,cbsnews.com,cbsnews.com,2026-09-24,https://www.cbsnews.com/newyork/live-updates/trump-china-xi-jinping-state-visit-dinner-tariffs-ai/,en,2026-09-24,
"Federal government sues Minnesota over firearm permit laws, citing Second Amendment",CBS News,cbsnews.com,cbsnews.com,2026-09-24,https://www.cbsnews.com/minnesota/news/minnesota-2nd-amendment-lawsuit-firearm-permits/,en,2026-09-24,
President Trump hosts Chinese President Xi Jinping at White House,CBS News,cbsnews.com,cbsnews.com,2026-09-24,https://www.cbsnews.com/boston/video/president-trump-hosts-chinese-president-xi-jinping-at-white-house/,en,2026-09-24,
President Trump hosts Chinese President Xi Jinping for state dinner,CBS News,cbsnews.com,cbsnews.com,2026-09-24,https://www.cbsnews.com/boston/video/president-trump-hosts-chinese-president-xi-jinping-for-state-dinner/,en,2026-09-24,
"Trump hosts China's Xi Jinping, talks Iran, AI",CBS News,cbsnews.com,cbsnews.com,2026-09-24,https://www.cbsnews.com/detroit/video/trump-hosts-chinas-xi-jinping-talks-iran-ai/,en,2026-09-24,
Sam Altman said a basic framework on AI regulation could fit one page. Will Trump and Xi take it on?,CBS News,cbsnews.com,cbsnews.com,2026-09-24,https://www.cbsnews.com/video/sam-altman-said-a-basic-framework-on-ai-regulation-could-fit-one-page-will-trump-and-xi-take-it-on/,en,2026-09-24,
Trump meets with China's Xi as media outlets suspend pool coverage,CBS News,cbsnews.com,cbsnews.com,2026-09-24,https://www.cbsnews.com/video/trump-meets-with-chinas-xi-amid-partial/,en,2026-09-24,
President Trump meets President Xi at White House for high-stakes summit,CBS News,cbsnews.com,cbsnews.com,2026-09-24,https://www.cbsnews.com/atlanta/video/president-trump-meets-president-xi-at-white-house-for-high-stakes-summit/,en,2026-09-24,
VAN HIPP: Why the Army should restore its grassroots link to America's communities,Fox News,foxnews.com,foxnews.com,2026-09-24,https://www.foxnews.com/opinion/van-hipp-why-army-should-restore-grassroots-link-americas-communities,en,2026-09-24,
Seattle startup gives FOX News firsthand look at AI-powered vehicles built for the Marines,Fox News,foxnews.com,foxnews.com,2026-09-24,https://www.foxnews.com/media/seattle-startup-gives-firsthand-look-ai-powered-vehicles-built-marines,en,2026-09-24,
Social worker sues after she says she refused to conceal students’ gender transitions from parents,Fox News,foxnews.com,foxnews.com,2026-09-24,https://www.foxnews.com/media/social-worker-sues-after-she-says-she-refused-conceal-students-gender-transitions-from-parents,en,2026-09-24,
Trump revives Supreme Court immigration showdown after Hochul pardon torpedoed first case,Fox News,foxnews.com,foxnews.com,2026-09-24,https://www.foxnews.com/politics/trump-revives-supreme-court-immigration-showdown-hochul-pardon-torpedoed-first-case,en,2026-09-24,
Trump harangues the U.N. / Xi in D.C. / White House press ban fallout,NPR,npr.org,npr.org,2026-09-24,https://www.npr.org/2026/09/24/nx-s1-5980084/trump-harangues-the-u-n-xi-in-d-c-white-house-press-ban-fallout,en,2026-09-24,
Congress passed $100 million for teen pregnancy prevention. Most of it is untouched,NPR,npr.org,npr.org,2026-09-24,https://www.npr.org/2026/09/24/nx-s1-5974336/teen-pregnancy-prevention-unspent-funding,en,2026-09-24,
Justice Jackson says Supreme Court intervenes too quickly on Trump's side,USA Today,usatoday.com,usatoday.com,2026-09-24,https://www.usatoday.com/story/news/politics/2026/09/24/supreme-court-justice-jackson-emergency-trump/91929442007/,en,2026-09-24,
Golfers criticize Presidents Cup fans lack of enthusiasm at Medina,USA Today,usatoday.com,usatoday.com,2026-09-24,https://www.usatoday.com/story/sports/golf/2026/09/24/golfers-question-presidents-cup-fans-enthusiasm/91929642007/,en,2026-09-24,
'Torture': Amnesty International calls for ICE to be abolished,USA Today,usatoday.com,usatoday.com,2026-09-24,https://www.usatoday.com/story/news/nation/2026/09/24/torture-amnesty-international-calls-for-ice-to-be-abolished/91924577007/,en,2026-09-24,
"US attempt to take Greenland 'hit' trust, EU foreign policy chief says",USA Today,usatoday.com,usatoday.com,2026-09-24,https://www.usatoday.com/story/news/world/2026/09/24/trump-greenland-canada-european-union-eu-kaja-kallas/91924842007/,en,2026-09-24,
Trump fetes China's Xi Jinping at lavish White House state dinner,USA Today,usatoday.com,usatoday.com,2026-09-24,https://www.usatoday.com/story/news/politics/2026/09/24/trump-fetes-xi-lavish-state-dinner/91929956007/,en,2026-09-24,
"Trump-Xi takeaways: If there were takeaways, Trump's not sharing them",ABC News,abcnews.go.com,abcnews.go.com,2026-09-25,https://abcnews.com/Politics/trump-xi-takeaways-victories-trumps-sharing/story?id=136768308,en,2026-09-25,
Judge finds Trump administration in contempt for twice deporting asylum-seeker,ABC News,abcnews.go.com,abcnews.go.com,2026-09-25,https://abcnews.com/US/judge-finds-trump-administration-contempt-deporting-asylum-seeker/story?id=136765172,en,2026-09-25,
"Federal agency says it's moving on without DC, Virginia cooperation on Trump's arch",ABC News,abcnews.go.com,abcnews.go.com,2026-09-25,https://abcnews.com/Politics/federal-preservation-agency-terminating-required-consultation-local-officials/story?id=136730003,en,2026-09-25,
Trump administration uses rare authority to claw back nearly $1B in spending approved by Congress,ABC News,abcnews.go.com,abcnews.go.com,2026-09-25,https://abcnews.com/US/wireStory/trump-administration-rare-authority-claw-back-1b-spending-136770671,en,2026-09-25,
Trump Pulls Out All the Stops for Xi But Summit Yields Few Results,Bloomberg,bloomberg.com,bloomberg.com,2026-09-25,https://www.bloomberg.com/news/newsletters/2026-09-25/trump-pulls-out-all-the-stops-for-xi-but-summit-yields-few-results,en,2026-09-25,
"Tech, AI Leaders to Join Trump for Launch of Government Website",Bloomberg,bloomberg.com,bloomberg.com,2026-09-25,https://www.bloomberg.com/news/articles/2026-09-25/tech-ai-leaders-to-join-trump-for-launch-of-government-website,en,2026-09-25,
Trump Hosts Xi for Tea With Final Day of Summit Underway,Bloomberg,bloomberg.com,bloomberg.com,2026-09-25,https://www.bloomberg.com/news/articles/2026-09-25/trump-hosts-xi-for-tea-with-final-day-of-summit-underway,en,2026-09-25,
